order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,seller_zip_code_prefix,seller_city,seller_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
ddeb944cad8c597ee45d421a640f164e,f0cdb2ae79a6b5b952ea78764ab49cea,processing,2018-01-15 06:16:49,2018-01-16 03:39:56,,,2018-02-14,271b856c3872dc10f80ef7c72434a248,8250,sao paulo,SP,1,Boleto,1,151.32,2,5e98b7fecc62c3ebeaa8252269b2d6fe,b1ac6ea7895bc3dd6f0f6f4abbdd2821,2018-01-22 03:39:56,59.0,16.66,92030,canoas,RS,esporte_lazer,16.0,272.0,1.0,1600.0,80.0,7.0,20.0,sports_leisure
457afd8c764234eb93f7a25268578440,37750266450eef3226b92346f056b786,canceled,2017-08-14 22:13:14,2017-08-16 03:25:03,,,2017-09-20,64f74dd56b328dc02d0492da5f0cce31,40391,salvador,BA,1,Boleto,1,228.82,1,418b40c9e83b7e5ac79e4a7ef975ebbe,4917cee8d902e13428c3ec4b1ca6f315,2017-08-28 03:25:03,159.0,69.82,89031,blumenau,SC,eletrodomesticos_2,47.0,796.0,3.0,7300.0,82.0,10.0,54.0,home_appliances_2
c9fff6f42450201f1c5b500726598c70,07d39c9c43a03208a3329192bfa03a01,invoiced,2017-09-21 13:12:56,2017-09-23 02:25:07,,,2017-10-20,1edf4deb02241e161f8364b5f3ba3b06,73920,iaciara,GO,1,Boleto,1,311.19,1,d88d2f4938825da4771d7972d76c5da7,2f09f7d37a97956d11cc1a7cadd5262b,2017-09-29 02:25:07,180.0,131.19,14090,ribeirao preto,SP,esporte_lazer,43.0,318.0,1.0,30000.0,25.0,96.0,79.0,sports_leisure
e137acc00a73478b179ca50de0176bbb,d36226a75bd645b98eb282c9ac967eb2,invoiced,2018-07-18 15:28:39,2018-07-18 15:42:30,,,2018-08-13,33db96cdca5de6fcace0b3a7a0fb05c4,3414,sao paulo,SP,1,Credit Card,3,196.16,1,2a5806f10d0f00e5ad032dd2e3c8806e,7c67e1448b00f6e969d365cea6b010ab,2018-08-07 15:42:30,169.99,26.17,8577,itaquaquecetuba,SP,moveis_escritorio,46.0,1350.0,1.0,11875.0,57.0,55.0,22.0,office_furniture
152c2472d13abe1c989b66d0a8c2dac9,b1bd6e32de08eb41082fac5622c75fad,processing,2017-10-15 14:58:12,2017-10-15 15:14:09,,,2017-12-11,10c3c06a641e5d25577f483d4adad569,90850,porto alegre,RS,1,Credit Card,3,78.86,1,44907e5763ed2255fff21e4fb12a635a,b45d7ebfb7378630f1bcd74b6ff86ff7,2017-11-20 15:14:09,59.9,18.96,30285,belo horizonte,MG,cama_mesa_banho,37.0,888.0,1.0,1000.0,30.0,5.0,30.0,bed_bath_table
becd371fde115e16f5a63f7f9db1a5a9,9ca3f13a2b2467b0b0651b18fee3c32f,processing,2017-11-25 01:15:04,2017-11-25 03:51:59,,,2017-12-21,bdfd2b4e49e1bda73744e43a96795eec,52050,recife,PE,1,Credit Card,6,84.44,1,471e714759273827991f1746906737d1,cd52a8efd71af3336b14b5039b951cc1,2017-11-30 03:51:59,59.0,25.44,88136,palhoca,SP,fashion_bolsas_e_acessorios,51.0,529.0,2.0,300.0,35.0,8.0,35.0,fashion_bags_accessories
2f3da8000c481dbb2a71c9a5a756d701,68a8eebc501a239f455bc02b4847baab,processing,2018-03-15 14:49:50,2018-03-15 15:09:46,,,2018-04-10,33bb8754d600af7707eaeeb76f097f29,15990,matao,SP,1,Credit Card,2,88.92,1,a01d67702cc563c68a6860bd1547cd53,8cf21434553b02cbd37c0bbd07e041b0,2018-03-21 15:09:46,44.99,43.93,88102,sao jose,SC,automotivo,46.0,377.0,1.0,5500.0,28.0,32.0,40.0,auto
4f259869d5c650af6f847b027032515b,6fc16fa677c8528424093b92165f7ddb,canceled,2018-04-28 19:25:30,2018-04-29 19:35:35,,,2018-05-09,d3a632335982db082524ce259ab13c13,12312,jacarei,SP,1,Voucher,1,176.56,1,9cb211b1d12a3222bdf0d49b1c3cbc24,a4e634166243bbb3a13fa584463fa468,2018-05-04 19:31:11,139.65,36.91,6286,osasco,SP,eletroportateis,52.0,552.0,1.0,3350.0,30.0,61.0,59.0,small_appliances
442be05839341a530c60503334ac0488,d12dca16ecd5d626b790f6d85f7c20b2,invoiced,2017-09-21 12:50:17,2017-09-21 13:04:41,,,2017-10-17,1ee3cbb6a137faf4788a3fef268e3eae,25060,duque de caxias,RJ,1,Credit Card,1,97.12,1,7cda56607ef8d61eb1573d80f1b57ae3,3ca08eeb8d5595949fed424bd3677742,2017-09-27 13:04:41,79.99,17.13,82510,curitiba,PR,brinquedos,32.0,346.0,1.0,700.0,40.0,16.0,26.0,toys
387f9402f82c83ab40342b5c6b00a09d,f64dd9c3e5de7276aa2a3ff45273e47a,invoiced,2018-04-22 21:14:16,2018-04-24 19:24:47,,,2018-05-09,e49fa235fc3a731b852691ef284684eb,2998,sao paulo,SP,1,Credit Card,8,188.02,1,22092edc4bf1615d12bbc3ab17d3d600,323ce52b5b81df2cd804b017b7f09aa7,2018-04-26 21:30:49,179.9,8.12,3306,sao paulo,SP,papelaria,51.0,590.0,1.0,3270.0,23.0,25.0,16.0,stationery
824fa8179b9911d58831e0b09eedde13,21e3335e3f6a66b540ade23f25b6bb41,processing,2017-07-22 00:37:21,2017-07-22 00:50:16,,,2017-08-08,dbd74164682e2397d489169439362184,2054,sao paulo,SP,1,Credit Card,3,39.34,1,29fffacd0907d0944b7af35086efdb43,1a6245add4353f18ed55138808906979,2017-07-31 00:50:16,30.0,9.34,9694,sao bernardo do campo,SP,,,,,800.0,24.0,14.0,24.0,
01e7cf79ff6fdb0a65634f714c67dd24,aded241eaa68c31246d82eb3198d4ae3,canceled,2018-02-15 14:58:55,2018-02-15 15:10:35,2018-02-19 18:52:15,,2018-03-07,970f8e94d1e9ff19f5362c239c803768,16403,lins,SP,1,Credit Card,1,39.15,1,32a99bb84ae79a55c0e446afc9310e1e,e5a3438891c0bfdb9394643f95273d8e,2018-02-21 14:10:35,27.3,11.85,13483,limeira,SP,,,,,200.0,16.0,2.0,11.0,
1d211ed3ac0f4b3a52d4fb038f02da04,733ab96989cc675bf88f824069034074,invoiced,2018-03-29 09:57:50,2018-03-29 10:15:12,,,2018-04-11,b883334771dea669b6bb0b623b652d33,18070,sorocaba,SP,1,Credit Card,2,43.28,1,65d347978d3b5418fd6db2a855f73258,e6ffc9ac6a7adc9d16a1cfc2286dd546,2018-04-04 10:15:12,34.99,8.29,2565,sao paulo,SP,cama_mesa_banho,42.0,344.0,1.0,435.0,32.0,5.0,27.0,bed_bath_table
c53079ef16fa59b2fec31f6f48dfd186,94ada3085d63aeb141e94cbf631078ce,invoiced,2017-10-24 15:12:12,2017-10-25 02:14:26,,,2017-12-04,ee045b90faf4a12331e1d98f86b71e71,51020,recife,PE,1,Boleto,1,34.53,1,86cbe3f62944a6ad224137e01f54c0b9,8d46553a36e68f95350a200c12f8f2e2,2017-11-13 02:14:26,16.9,17.63,13056,campinas,SP,perfumaria,27.0,609.0,1.0,70.0,17.0,6.0,12.0,perfumery
9365bcfea1b55fac36333fe520a9a53a,e2a4d558898ab0fcc9a9b60d3b52f01e,invoiced,2017-05-05 15:52:18,2017-05-05 16:02:31,,,2017-05-31,518de4c3f1112cc288a2e59d9c7ea234,11708,praia grande,SP,1,Credit Card,6,76.05,1,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-05-16 16:02:31,64.99,11.06,9015,santo andre,SP,beleza_saude,59.0,492.0,2.0,200.0,22.0,10.0,18.0,health_beauty
f69ae31bce06a78d626762b53067c7e0,08c95eb831d93a76079d7e24a117db29,invoiced,2016-10-06 00:12:47,2016-10-06 16:03:56,,,2016-12-02,e0998bd9b9ddc78c925d8a815f18673a,90540,porto alegre,RS,1,Credit Card,3,173.77,1,3cdff94d5455b793b415be775cace03c,b17b679f4f5ce2e03ce6968c62648246,2016-10-10 16:03:56,156.97,16.8,14090,ribeirao preto,SP,beleza_saude,54.0,340.0,1.0,250.0,16.0,16.0,15.0,health_beauty
14cfc006132ad861a3d1b6c7bb9fd8a6,59d32780c34796d374ccbf0c02dcb417,canceled,2018-05-01 11:45:29,2018-05-01 12:14:41,,,2018-05-18,3b80d2592c113d689c05232eb90db0ff,5445,sao paulo,SP,1,Credit Card,1,219.38,1,d9c379ab5377be590da568f41cd3c49d,6a51fc556dab5f766ced6fbc860bc613,2018-05-07 12:14:41,199.9,19.48,17500,marilia,SP,climatizacao,54.0,964.0,1.0,9200.0,20.0,8.0,15.0,air_conditioning
7b2224d2541bc6874a3767724399a203,fbbf2375a1b32cec004f68916082efb1,processing,2017-12-11 16:20:06,2017-12-11 16:30:28,,,2018-01-08,a822694d644f95a8209e50258469a90b,34003,nova lima,MG,1,Credit Card,2,144.56,1,00de7f393d962717eeeb2d7131a40dba,6f892e20a171e98efe17fdb971ff319b,2017-12-19 16:30:28,129.9,14.66,8270,sao paulo,SP,telefonia,47.0,816.0,2.0,300.0,16.0,5.0,12.0,telephony
a6ddd2889891733e0af306332c71a3b8,ad4bd45f6fff9e63bc8447af2af95544,invoiced,2018-02-14 13:38:46,2018-02-14 13:50:32,,,2018-03-16,8293393fa92d4db6500fc4cda0ef3537,7500,santa isabel,SP,1,Credit Card,2,113.26,1,01084e8138d03dc691daa19aa6c12471,3092c0b297aacfb4bb6e056ebe13b9b8,2018-03-06 12:50:32,44.9,11.73,7402,aruja,SP,moveis_decoracao,60.0,926.0,4.0,1390.0,18.0,11.0,25.0,furniture_decor
a6ddd2889891733e0af306332c71a3b8,ad4bd45f6fff9e63bc8447af2af95544,invoiced,2018-02-14 13:38:46,2018-02-14 13:50:32,,,2018-03-16,8293393fa92d4db6500fc4cda0ef3537,7500,santa isabel,SP,1,Credit Card,2,113.26,2,01084e8138d03dc691daa19aa6c12471,3092c0b297aacfb4bb6e056ebe13b9b8,2018-03-06 12:50:32,44.9,11.73,7402,aruja,SP,moveis_decoracao,60.0,926.0,4.0,1390.0,18.0,11.0,25.0,furniture_decor
1f470619dfff4da277b0dcd34e47329c,842a8338da8e510a94acfb6913eb87c1,invoiced,2017-04-20 10:38:50,2017-04-20 10:50:10,,,2017-05-16,a854cfc8933cd2d71d9b55afa4c760e9,90640,porto alegre,RS,1,Credit Card,8,282.94,1,9746ab6f7694c5e2fc9fe14befbb5c18,b17b679f4f5ce2e03ce6968c62648246,2017-04-27 10:50:10,124.9,16.57,14090,ribeirao preto,SP,beleza_saude,44.0,820.0,1.0,350.0,16.0,16.0,15.0,health_beauty
1f470619dfff4da277b0dcd34e47329c,842a8338da8e510a94acfb6913eb87c1,invoiced,2017-04-20 10:38:50,2017-04-20 10:50:10,,,2017-05-16,a854cfc8933cd2d71d9b55afa4c760e9,90640,porto alegre,RS,1,Credit Card,8,282.94,2,9746ab6f7694c5e2fc9fe14befbb5c18,b17b679f4f5ce2e03ce6968c62648246,2017-04-27 10:50:10,124.9,16.57,14090,ribeirao preto,SP,beleza_saude,44.0,820.0,1.0,350.0,16.0,16.0,15.0,health_beauty
ed83f6065ae47112c8cfbd22e231b6d8,39f51cf31b3d2266b99005da1b5d5b79,invoiced,2016-10-08 11:47:15,2016-10-08 13:24:51,,,2016-11-30,86f04460dd37a57e3a0ecdeaffb1919b,17740,rinopolis,SP,1,Credit Card,7,75.93,1,bcb4f6803e8889a70dc5ed14c2f5f785,897060da8b9a21f655304d50fd935913,2016-10-12 13:24:51,64.8,11.13,14092,ribeirao preto,SP,informatica_acessorios,41.0,685.0,2.0,200.0,16.0,12.0,11.0,computers_accessories
d3afe40f7060b3287d948a6bdea42687,8fcf5bb811c9f0ce5cd194b56b5f0ae4,canceled,2018-02-05 22:13:02,2018-02-05 22:30:14,2018-02-06 21:42:51,,2018-02-21,4a875173bfb6a79bc80ade998b70132e,6465,barueri,SP,1,Credit Card,1,33.78,1,d44b26fcb399a78808dc8643d991ec14,4371b634e0efc0e22b09b52907d9d469,2018-02-11 22:30:14,26.0,7.78,2028,sao paulo,SP,beleza_saude,30.0,550.0,1.0,125.0,16.0,12.0,13.0,health_beauty
4ef814b619124dbb1a4d972c5c8c5446,9d4f80182bcd5568a9a1df457fdde24b,invoiced,2017-04-11 15:53:25,2017-04-13 02:42:26,,,2017-05-03,3896294a5c51cceb8f670754ee49a172,9688,sao bernardo do campo,SP,1,Boleto,1,111.99,1,6c32e1f7898b6a905ee6ccf087461abd,62c50c1af4dfdc4149d25c5222043d39,2017-04-19 02:42:26,99.9,12.09,4782,sao paulo,SP,moveis_decoracao,60.0,764.0,1.0,900.0,20.0,20.0,20.0,furniture_decor
7737b48ac906ed0be3c192bb1fc4c4ef,710f79302fb4b836681bfd921167167b,invoiced,2018-08-07 09:48:08,2018-08-08 08:50:20,,,2018-08-14,42065396a8ea4eb85ed40b88ec739043,41195,salvador,BA,1,Credit Card,3,180.32,1,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018-08-14 08:50:20,170.0,10.32,42738,lauro de freitas,BA,telefonia,58.0,1500.0,4.0,700.0,32.0,15.0,21.0,telephony
ab76f54a321a0431ef243b3b6865078b,f89df6ef365783b667b626aeaffc5e2d,canceled,2018-02-04 12:25:42,2018-02-04 12:51:26,2018-02-06 23:21:57,,2018-02-21,20b3cac71a94917246f3ec368d36776f,9550,sao caetano do sul,SP,1,Credit Card,1,189.07,1,93612dca2cc02cd586ec7e862f2edcbd,de23c3b98a88888289c6f5cc1209054a,2018-02-08 12:51:26,179.0,10.07,5530,sao paulo,SP,papelaria,58.0,612.0,6.0,800.0,16.0,7.0,21.0,stationery
3ac2529f6e36838d812d40688453abff,e27fb9b0ee41169cccf9f0c4b9b7cd6e,canceled,2018-02-21 01:04:12,2018-02-21 05:50:13,,,2018-03-12,12da9387a0166a8cf3be1948855e7f00,2515,sao paulo,SP,1,Credit Card,1,33.71,1,20126b44913d3e4d5102e915f2558a7d,b98b715fe9e276204e2a3464f48cd796,2018-03-02 01:31:06,24.99,8.72,3827,sao paulo,SP,relogios_presentes,40.0,580.0,1.0,500.0,33.0,5.0,33.0,watches_gifts
657467884d9a109179d820f67575db18,7c548882bf83f9fbe5cb6131a81e0839,canceled,2017-02-16 11:29:08,2017-02-18 11:25:14,,,2017-04-18,6993190a7c6a252ad0afb5128c8522a4,64880,eliseu martins,PI,1,Credit Card,10,140.0,1,fbecfbe44e34c5291e5499870cd5db2e,9add47bf45ce8e8c7db6b9cf670b1e09,2017-02-20 10:29:08,90.0,50.0,83830,fazenda rio grande,PR,market_place,20.0,43.0,2.0,5000.0,40.0,40.0,40.0,market_place
e494900a6693d977c31d920fc2b37583,1874da448df11a9e9f1fc490cd0d3801,invoiced,2017-04-09 18:43:36,2017-04-09 18:55:16,,,2017-05-17,74460d565b68e180ab6f51e1e036e56c,64330,sao miguel do tapuio,PI,1,Credit Card,3,93.97,1,5115d8cd6438c0c4d8abdf38d5d41ebd,6560211a19b47992c3666cc44a7e94c0,2017-04-14 18:55:16,69.0,24.97,5849,sao paulo,SP,fashion_bolsas_e_acessorios,46.0,128.0,7.0,350.0,16.0,2.0,20.0,fashion_bags_accessories
830b3434635cb599ae37e17e90f2d0e8,7b66c4dcf653a107c3e734b9868a7ea5,processing,2017-10-15 19:43:16,2017-10-15 19:50:34,,,2017-11-08,a852f2a44e0f05fcfc14b4af6d6bfc78,72650,brasilia,DF,1,Credit Card,3,39.1,1,625dac8156b3157351e7257305148f3f,18a349e75d307f4b4cc646a691ed4216,2017-10-24 19:50:34,23.99,15.11,1319,sao paulo,SP,telefonia,54.0,935.0,1.0,175.0,18.0,12.0,17.0,telephony
bc6bbd933ea8d286847d6eb88c6083ed,20209b475c58be96dcfc7d9f773198d3,invoiced,2018-08-03 16:31:05,2018-08-04 16:30:14,,,2018-08-22,14a67cbe2b1a3b760a5d22ccfe9f7329,30730,belo horizonte,MG,1,Credit Card,1,33.38,1,5e17b27aa688dc45b02f5bf9276a4bab,808d4348b916efa08e766ebad39f61eb,2018-08-10 16:30:14,18.15,15.23,2336,sao paulo,SP,perfumaria,50.0,533.0,2.0,178.0,20.0,10.0,16.0,perfumery
88b90300d5ba09ea058e45b94c98b808,d13c70829c24bb06b81c0de37d9cf8b6,canceled,2017-03-28 13:53:04,2017-03-28 14:05:18,,,2017-04-19,c429aa916ecc09127c1600d98da144a0,38022,uberaba,MG,1,Credit Card,6,492.96,1,22dfa7d077d1088aba3095c67ee10a9a,2e3be8a987a30d7544dbbda6861cc14e,2017-04-05 14:05:18,479.0,13.96,30620,belo horizonte,MG,informatica_acessorios,58.0,141.0,1.0,200.0,42.0,9.0,25.0,computers_accessories
47880652c5245fbeccfe7a58e8d841e5,792c997303692247baa029b77d1a90ea,canceled,2017-08-28 14:56:13,2017-08-29 05:32:52,,,2017-09-18,296b245d6ab112891351396869ada4d6,20785,rio de janeiro,RJ,1,Boleto,1,199.52,1,3af9d305a8389f5badc664382683a532,82e0a475a88cc9595229d8029273f045,2017-09-06 05:32:20,182.0,17.52,3417,sao paulo,SP,moveis_decoracao,58.0,649.0,1.0,1200.0,53.0,8.0,11.0,furniture_decor
2da6df6ecc3f69f3642ce1fafad85d5a,d04b499809157673780addf5719f7af1,invoiced,2018-08-07 22:22:53,2018-08-07 22:35:23,,,2018-08-15,357ab7c8b61c05fbb41dd7aaf93ee4bd,17022,bauru,SP,1,Credit Card,1,55.53,1,f89caa3ea4fb5f7b6e7fb2bb4ba61881,d2374cbcbb3ca4ab1086534108cc3ab7,2018-08-13 22:35:23,45.9,9.63,14940,ibitinga,SP,cama_mesa_banho,43.0,187.0,1.0,750.0,40.0,4.0,30.0,bed_bath_table
3e05465a5e1bf9c38832ed79a795e04c,d78b10aa6001a8a94c47d2ab0d8291c3,processing,2017-05-23 12:55:16,2017-05-23 13:10:18,,,2017-06-14,c416aa74d59b95d000011f664b58c65e,5443,sao paulo,SP,1,Credit Card,1,68.2,1,f1e2a5604f4589523f0c31f15e3fc6cf,c200c73f9d7e5a08ca439d6a0803da7c,2017-05-29 13:10:18,20.0,14.1,83507,almirante tamandare,PR,esporte_lazer,54.0,602.0,2.0,500.0,20.0,7.0,20.0,sports_leisure
3e05465a5e1bf9c38832ed79a795e04c,d78b10aa6001a8a94c47d2ab0d8291c3,processing,2017-05-23 12:55:16,2017-05-23 13:10:18,,,2017-06-14,c416aa74d59b95d000011f664b58c65e,5443,sao paulo,SP,1,Credit Card,1,68.2,2,f1e2a5604f4589523f0c31f15e3fc6cf,c200c73f9d7e5a08ca439d6a0803da7c,2017-05-29 13:10:18,20.0,14.1,83507,almirante tamandare,PR,esporte_lazer,54.0,602.0,2.0,500.0,20.0,7.0,20.0,sports_leisure
67d06af97696c95df2bb26acf82db637,d3ddbbd220a088a3e353cd270c184e60,invoiced,2018-08-09 17:18:57,2018-08-09 17:50:12,,,2018-08-17,7575dad0caa94d97f8e293ad8f3c676f,21932,rio de janeiro,RJ,1,Credit Card,1,112.42,1,26e5b7d049012785d88313194cd576d2,7a241947449cc45dbfda4f9d0798d9d0,2018-08-13 17:50:12,89.0,23.42,37590,jacutinga,MG,eletroportateis,58.0,296.0,1.0,1050.0,20.0,20.0,20.0,small_appliances
a0f980e432c8f9394766734266ed753d,bfd79932bf8a1a516868b6109c174fc8,invoiced,2018-06-22 16:14:04,2018-06-22 18:15:37,,,2018-07-05,20f3ee6344ecf045fc0df8f161aec265,18055,sorocaba,SP,1,Credit Card,2,136.14,1,ea57ad56367f3fecf63fcfb46d33f3a7,f3da5b2ff499efb8d4a6d371d175d7dd,2018-06-26 18:15:37,126.5,9.64,2407,sao paulo,SP,brinquedos,48.0,265.0,1.0,1000.0,36.0,19.0,17.0,toys
6b1684d215845905bb180301c9562738,90b25fbc512bf1df7017c9c5bdc7561b,invoiced,2018-03-15 20:26:18,2018-03-15 20:48:40,,,2018-04-04,1d9e47332af741fc5811555898c0afe7,14835,motuca,SP,1,Credit Card,3,139.96,1,64090c2cdb0259629a3584edeb23181e,c3867b4666c7d76867627c2f7fb22e21,2018-03-21 20:48:40,125.0,14.96,14580,guara,SP,esporte_lazer,48.0,3884.0,1.0,1250.0,22.0,27.0,22.0,sports_leisure
9305a270ca278682f9c01c69a3cdfd9a,acfed1433ad9a30e9bb860a3a5ba8316,invoiced,2017-09-23 20:26:43,2017-09-23 20:35:24,,,2017-10-25,7d298b1b859f24ee0433f382154b6190,90560,porto alegre,RS,1,Credit Card,1,62.5,1,db100173b0d57911a2ea913f605ca844,f19516b9ff26bfeb091b30108db4ddbd,2017-09-28 20:35:24,45.9,16.6,13160,artur nogueira,SP,construcao_ferramentas_jardim,57.0,1422.0,1.0,1783.0,25.0,22.0,17.0,costruction_tools_garden
4472eca3b65b1dca5e0d59c0e4e0c6bc,5775437e881f0a230649f5c63e1f9241,canceled,2018-02-10 07:39:19,2018-02-10 08:20:22,2018-02-15 22:22:46,,2018-02-26,1dcc7becfd4d62e031998c70eb24bae0,5159,sao paulo,SP,1,Credit Card,3,127.09,1,d79c712e7afe8f0fd59b749ee1e4fc97,6560211a19b47992c3666cc44a7e94c0,2018-02-15 08:20:22,119.0,8.09,5849,sao paulo,SP,relogios_presentes,58.0,891.0,8.0,250.0,16.0,2.0,11.0,watches_gifts
821c1b3c87d17a24efad81096bee5f09,24455809d8e25059274e820cc202b50a,canceled,2017-10-21 17:39:23,2017-10-21 17:49:28,,,2017-11-03,4628eb5d381e37b130a6b0cb32110558,9843,sao bernardo do campo,SP,1,Credit Card,2,138.33,1,9f6e8441548dd40516cdb98f1b29c3d5,92c8bc6e8f925792247656fed09aad65,2017-10-26 17:49:28,124.9,13.43,3384,sao paulo,SP,,,,,2700.0,44.0,13.0,44.0,
667a6d329a62f026cfb2e41a6510a858,ad8b48d037b4bf765b31c022ab7972e2,canceled,2018-02-27 10:12:23,2018-02-27 10:30:32,,,2018-03-13,452b6dce944359e5fea9c6144484a9bd,6028,osasco,SP,1,Credit Card,3,71.63,1,e09cef1f7f2bc3a9c9d996608944de19,41b39e28db005d9731d9d485a83b4c38,2018-03-05 10:30:32,59.9,11.73,9220,santo andre,SP,cama_mesa_banho,50.0,325.0,2.0,1300.0,37.0,23.0,35.0,bed_bath_table
18566c7a35287580c5ae220d2e5c84f4,bbf748f4decefc4953e8ef479b2d435a,processing,2017-10-09 15:58:32,2017-10-10 20:50:09,,,2017-10-31,9bffa0e4138ffa69f88c783bb5a920cd,39404,montes claros,MG,1,Credit Card,1,274.89,1,223d34a3d9334039f5ff9511dc044bbb,53243585a1d6dc2643021fd1853d8905,2017-10-17 21:49:47,246.62,28.27,42738,lauro de freitas,BA,telefonia,50.0,1246.0,1.0,900.0,23.0,7.0,16.0,telephony
d67b79fea59821fda4d363d337a56c3a,f2bea5055b5b15b6b57d07408a1c454a,canceled,2018-08-14 11:17:20,2018-08-14 11:44:14,,,2018-08-20,e60a2f22d58d6608ae46df3a7c65ce5b,1420,sao paulo,SP,1,Credit Card,1,69.07,1,cbfdbf24b32d9aceeeff3e9c77fd9d36,5a8e7d5003a1f221f9e1d6e411de7c23,2018-08-17 11:44:14,59.9,9.17,13076,campinas,SP,moveis_decoracao,52.0,1786.0,2.0,600.0,68.0,8.0,13.0,furniture_decor
989b7ba45085e6ea528e597dafb40f99,aee140539d699da4a18bbea33883c861,processing,2017-03-04 14:08:26,2017-03-06 06:42:50,,,2017-04-11,13a820054b49008f130da176c4e0487b,56280,araripina,PE,1,Boleto,1,1350.5,1,966b5d9192f75a085e72b4861e25b5df,c88f62b4c386a59281014d677864d016,2017-03-15 06:42:50,1099.0,251.5,86707,arapongas,PR,esporte_lazer,46.0,894.0,1.0,5000.0,64.0,48.0,22.0,sports_leisure
71303d7e93b399f5bcd537d124c0bcfa,b106b360fe2ef8849fbbd056f777b4d5,canceled,2016-10-02 22:07:52,2016-10-06 15:50:56,,,2016-10-25,0eb1ee9dba87f5b36b4613a65074337c,2975,sao paulo,SP,1,Credit Card,1,109.34,1,d2998d7ced12f83f9b832f33cf6507b6,25e6ffe976bd75618accfe16cefcbd0d,2016-10-21 16:19:54,100.0,9.34,5503,sao paulo,SP,bebes,32.0,561.0,1.0,500.0,18.0,18.0,18.0,baby
4acae38053fac34d667306b2de1445ee,c42f73ace92c8109fb462219dc06a400,invoiced,2017-11-23 11:46:27,2017-11-23 11:55:56,,,2017-12-05,e06c6e8044a306c2d1eac42777b8c626,3555,sao paulo,SP,1,Credit Card,3,183.32,1,4a0c2a56e65c941a0bb9874c47dd66d8,a673821011d0cec28146ea42f5ab767f,2017-11-29 11:55:26,79.9,11.76,3809,sao paulo,SP,cama_mesa_banho,58.0,2375.0,6.0,1400.0,30.0,20.0,26.0,bed_bath_table
4acae38053fac34d667306b2de1445ee,c42f73ace92c8109fb462219dc06a400,invoiced,2017-11-23 11:46:27,2017-11-23 11:55:56,,,2017-12-05,e06c6e8044a306c2d1eac42777b8c626,3555,sao paulo,SP,1,Credit Card,3,183.32,2,4a0c2a56e65c941a0bb9874c47dd66d8,a673821011d0cec28146ea42f5ab767f,2017-11-29 11:55:26,79.9,11.76,3809,sao paulo,SP,cama_mesa_banho,58.0,2375.0,6.0,1400.0,30.0,20.0,26.0,bed_bath_table
3feb799ce0a45e25a33828bff05ae553,c48c461650e7da0a671e1c902001534f,processing,2017-12-04 10:15:06,2017-12-06 12:52:22,,,2017-12-28,6781482ed74bdebe40ed95e76c965498,23073,rio de janeiro,RJ,1,Credit Card,2,983.64,1,8f4b17412563c9aef144af0d2b3745f4,b19f3ca2ea475913750f25a5c37c8d8f,2017-12-12 12:52:22,859.9,123.74,35501,divinopolis,MG,papelaria,52.0,1652.0,4.0,29000.0,50.0,50.0,30.0,stationery
02a0eb7c22b0616c767a45954a2a28f6,43d9a8df81f815755d9a258f2ee3135f,invoiced,2016-10-09 10:34:58,2016-10-10 08:14:52,,,2016-12-12,2b18ce67b0eecc6b8f099bfdaabf545b,55150,belo jardim,PE,1,Credit Card,4,144.54,1,5f8c74f4a3d2b616857fcb7d4dd1f61a,83e197e95a1bbabc8c75e883ed016c47,2016-10-14 08:14:53,119.5,25.04,25900,mage,RJ,livros_interesse_geral,41.0,1009.0,1.0,1500.0,25.0,6.0,19.0,books_general_interest
4198d0f2bb36652e0d18c1f7bbf3b6af,38a82a516c3ba8e40fa79b580d9855cb,invoiced,2018-04-16 11:17:01,2018-04-16 11:31:31,,,2018-05-03,9a09a09e29cdb2fa881135c84b67e523,13140,paulinia,SP,1,Credit Card,1,151.82,1,234495ab7809d4517bc1330c439da1bb,834f8533b2ecb6598dd004ff3de7203a,2018-04-20 11:31:29,138.94,12.88,5181,sao paulo,SP,bebes,63.0,659.0,19.0,8900.0,32.0,49.0,34.0,baby
fdd647b689626410b725d1cce2ddf37c,3714eb406c7704a920e504085717ea5b,processing,2017-12-04 10:09:35,2017-12-27 14:03:00,,,2018-01-05,56d30b9f16c42d707d89967161296a04,84200,jaguariaiva,PR,1,Boleto,1,46.09,1,d983df6d3977955580e8585217b9ee42,48fb026ed7455a42f5d3e9390ed5088e,2018-01-03 14:03:00,30.99,15.1,27321,barra mansa,RJ,automotivo,42.0,972.0,2.0,140.0,16.0,13.0,13.0,auto
